,Total Life Cycle H2 Production (tonnes-H2/MW),Total Scope 2 (Combustion) GHG Emissions (tonnes-CO2e/MW),Total Scope 3 (Production) GHG Emissions (tonnes-CO2e/MW),Total Life Cycle Emissions (tonnes-CO2e/MW),Annaul Average Grid Emission Intensity (kg-CO2/MWh),SMR Scope 3 GHG Emissions (kg-CO2e/kg-H2),SMR Scope 2 GHG Emissions (kg-CO2e/kg-H2),SMR Scope 1 GHG Emissions (kg-CO2e/kg-H2),SMR Total GHG Emissions (kg-CO2e/kg-H2),Ammonia SMR Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR Total GHG Emissions (kg-CO2e/kg-NH3),Steel SMR Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel SMR Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel SMR Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel SMR Total GHG Emissions (kg-CO2e/MT steel),SMR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-H2),SMR with CCS Total GHG Emissions (kg-CO2e/kg-H2),Ammonia SMR with CCS Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia SMR with CCS Total GHG Emissions (kg-CO2e/kg-NH3),Steel SMR with CCS Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel SMR with CCS Total GHG Emissions (kg-CO2e/MT steel),Electrolysis Scope 3 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Scope 2 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Scope 1 GHG Emissions (kg-CO2e/kg-H2),Electrolysis Total GHG Emissions (kg-CO2e/kg-H2),Ammonia Electrolysis Scope 3 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Scope 2 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Scope 1 GHG Emissions (kg-CO2e/kg-NH3),Ammonia Electrolysis Total GHG Emissions (kg-CO2e/kg-NH3),Steel Electrolysis Scope 3 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Scope 2 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Scope 1 GHG Emissions (kg-CO2e/MT steel),Steel Electrolysis Total GHG Emissions (kg-CO2e/MT steel),Site,Year,Turbine Size,Electrolysis case,Electrolysis cost case,Policy Option,Grid case,Renewables case,Wind model,Degradation modeled?,Stack optimized?,NPC string,Num pem clusters,Storage string,Storage multiplier
0,73288.93207856058,0.0,0.0,0.0,0.0,1.331327499619483,0.0005108415791476408,8.298866666666667,9.6307050078653,1.935630038483257,0.002082661822678843,0.5,2.437712700305935,752.9267270017609,2.1620387449771687,213.95,969.038765746738,1.331327499619483,0.0005108415791476408,0.4149433333333337,1.7766934240867571,0.36482772172754935,0.002082661822678843,0.5,0.866910383550228,234.8761229357283,2.1620387449771687,213.95,450.98816168070505,0.23398670017414527,0.9795980630112556,0,1.213584763185402,0.2522059895472781,0.002082661822678843,0.5,0.7542886513699569,197.73347566267486,2.1620387449771687,213.95,413.8455144076515,IA,2020,8.3MW,Centralized,EC-cost-Mid,base,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
1,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,0.44454290895946,0.4323822558873832,0,0.8769251648468431,0.1848740698795665,0.002082661822678843,0.5,0.686956731702246,175.52740855626342,2.1620387449771687,213.95,391.63944730124086,IA,2020,8.3MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
2,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,0.36810267158695437,0.5533887520310957,0,0.921491423618051,0.19378732163380807,0.002082661822678843,0.5,0.6958699834564863,178.4669989848122,2.1620387449771687,213.95,394.57903772978926,IA,2020,8.3MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
3,85539.41491034489,0.0,0.0,0.0,0.0,1.3289999999999997,0.0,8.298866666666667,9.627866666666673,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729206,0.0,213.95,956.8388154729197,1.3289999999999997,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666669,0.0,0.5,0.8487886666666671,222.8652324062533,0.0,213.95,436.8152324062534,2.502165821242208,0.0,0,2.502165821242208,0.5099222011586396,0.002082661822678844,0.5,1.0120048629813183,282.7282822521018,2.162038744977169,213.95,498.840320997079,IA,2020,8.3MW,Centralized,EC-cost-Mid,base,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
4,77466.59731863289,0.0,0.0,0.0,0.0,1.3289999999999995,0.0,8.298866666666667,9.627866666666671,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729196,0.0,213.95,956.8388154729201,1.3289999999999995,0.0,0.4149433333333337,1.7439433333333352,0.34878866666666697,0.0,0.5,0.8487886666666664,222.86523240625317,0.0,213.95,436.815232406253,0.5547673872072378,0.0,0,0.5547673872072378,0.12044251435164532,0.0020826618226788434,0.5,0.6225251761743247,154.2778815431549,2.162038744977169,213.95,370.3899202881324,IA,2020,8.3MW,Centralized,EC-cost-Mid,base,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
5,73288.93207856058,0.0,0.0,0.0,0.0,1.331327499619483,0.0005108415791476408,8.298866666666667,9.6307050078653,1.935630038483257,0.002082661822678843,0.5,2.437712700305935,752.9267270017609,2.1620387449771687,213.95,969.038765746738,1.331327499619483,0.0005108415791476408,0.4149433333333337,1.7766934240867571,0.36482772172754935,0.002082661822678843,0.5,0.866910383550228,234.8761229357283,2.1620387449771687,213.95,450.98816168070505,0.23398670017414527,0.9795980630112556,0,1.213584763185402,0.2522059895472781,0.002082661822678843,0.5,0.7542886513699569,197.73347566267486,2.1620387449771687,213.95,413.8455144076515,IA,2020,8.3MW,Centralized,EC-cost-Mid,max,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
6,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,1.6765773854745813,0.4323822558873832,0,2.108959641361964,0.4312809651825907,0.002082661822678843,0.5,0.9333636270052703,256.79240262720094,2.1620387449771687,213.95,472.90444137217764,IA,2020,8.3MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
7,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,0.36810267158695437,0.5533887520310957,0,0.921491423618051,0.19378732163380807,0.002082661822678843,0.5,0.6958699834564863,178.4669989848122,2.1620387449771687,213.95,394.57903772978926,IA,2020,8.3MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
8,84748.9948443845,0.0,0.0,0.0,0.0,1.328999999999999,0.0,8.298866666666667,9.627866666666662,1.9255733333333327,0.0,0.5,2.4255733333333325,742.8888154729195,0.0,213.95,956.83881547292,1.328999999999999,0.0,0.4149433333333337,1.7439433333333327,0.34878866666666697,0.0,0.5,0.8487886666666664,222.8652324062533,0.0,213.95,436.8152324062535,2.5253253182465216,0.0,0,2.5253253182465216,0.5145541005595016,0.002082661822678843,0.5,1.0166367623821804,284.2558826745061,2.162038744977169,213.95,500.36792141948325,IA,2020,8.3MW,Centralized,EC-cost-Mid,max,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
9,77466.59731863289,0.0,0.0,0.0,0.0,1.3289999999999995,0.0,8.298866666666667,9.627866666666671,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729196,0.0,213.95,956.8388154729201,1.3289999999999995,0.0,0.4149433333333337,1.7439433333333352,0.34878866666666697,0.0,0.5,0.8487886666666664,222.86523240625317,0.0,213.95,436.815232406253,0.5547673872072378,0.0,0,0.5547673872072378,0.12044251435164532,0.0020826618226788434,0.5,0.6225251761743247,154.2778815431549,2.162038744977169,213.95,370.3899202881324,IA,2020,8.3MW,Centralized,EC-cost-Mid,max,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
10,73288.93207856058,0.0,0.0,0.0,0.0,1.331327499619483,0.0005108415791476408,8.298866666666667,9.6307050078653,1.935630038483257,0.002082661822678843,0.5,2.437712700305935,752.9267270017609,2.1620387449771687,213.95,969.038765746738,1.331327499619483,0.0005108415791476408,0.4149433333333337,1.7766934240867571,0.36482772172754935,0.002082661822678843,0.5,0.866910383550228,234.8761229357283,2.1620387449771687,213.95,450.98816168070505,0.23398670017414527,0.9795980630112556,0,1.213584763185402,0.2522059895472781,0.002082661822678843,0.5,0.7542886513699569,197.73347566267486,2.1620387449771687,213.95,413.8455144076515,IA,2020,8.3MW,Centralized,EC-cost-Mid,no-policy,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
11,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,0.44454290895946,0.4323822558873832,0,0.8769251648468431,0.1848740698795665,0.002082661822678843,0.5,0.686956731702246,175.52740855626342,2.1620387449771687,213.95,391.63944730124086,IA,2020,8.3MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
12,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,0.36810267158695437,0.5533887520310957,0,0.921491423618051,0.19378732163380807,0.002082661822678843,0.5,0.6958699834564863,178.4669989848122,2.1620387449771687,213.95,394.57903772978926,IA,2020,8.3MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
13,85539.41491034489,0.0,0.0,0.0,0.0,1.3289999999999997,0.0,8.298866666666667,9.627866666666673,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729206,0.0,213.95,956.8388154729197,1.3289999999999997,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666669,0.0,0.5,0.8487886666666671,222.8652324062533,0.0,213.95,436.8152324062534,2.502165821242208,0.0,0,2.502165821242208,0.5099222011586396,0.002082661822678844,0.5,1.0120048629813183,282.7282822521018,2.162038744977169,213.95,498.840320997079,IA,2020,8.3MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
14,77466.59731863289,0.0,0.0,0.0,0.0,1.3289999999999995,0.0,8.298866666666667,9.627866666666671,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729196,0.0,213.95,956.8388154729201,1.3289999999999995,0.0,0.4149433333333337,1.7439433333333352,0.34878866666666697,0.0,0.5,0.8487886666666664,222.86523240625317,0.0,213.95,436.815232406253,0.5547673872072378,0.0,0,0.5547673872072378,0.12044251435164532,0.0020826618226788434,0.5,0.6225251761743247,154.2778815431549,2.162038744977169,213.95,370.3899202881324,IA,2020,8.3MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
15,79098.09642204053,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666671,1.9255733333333342,0.0,0.5,2.425573333333333,742.8888154729195,0.0,213.95,956.8388154729205,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666667,0.0,0.5,0.8487886666666661,222.8652324062534,0.0,213.95,436.81523240625313,0.543716501643573,0.0,0,0.543716501643573,0.11823233723891248,0.002082661822678843,0.5,0.6203149990615915,153.54896513137564,2.162038744977169,213.95,369.6610038763528,IA,2020,8.3MW,Distributed,EC-cost-Mid,base,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,1,SM,1.0
16,79098.09642204053,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666671,1.9255733333333342,0.0,0.5,2.425573333333333,742.8888154729195,0.0,213.95,956.8388154729205,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666667,0.0,0.5,0.8487886666666661,222.8652324062534,0.0,213.95,436.81523240625313,0.543716501643573,0.0,0,0.543716501643573,0.11823233723891248,0.002082661822678843,0.5,0.6203149990615915,153.54896513137564,2.162038744977169,213.95,369.6610038763528,IA,2020,8.3MW,Distributed,EC-cost-Mid,max,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,1,SM,1.0
17,79098.09642204053,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666671,1.9255733333333342,0.0,0.5,2.425573333333333,742.8888154729195,0.0,213.95,956.8388154729205,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666667,0.0,0.5,0.8487886666666661,222.8652324062534,0.0,213.95,436.81523240625313,0.543716501643573,0.0,0,0.543716501643573,0.11823233723891248,0.002082661822678843,0.5,0.6203149990615915,153.54896513137564,2.162038744977169,213.95,369.6610038763528,IA,2020,8.3MW,Distributed,EC-cost-Mid,no-policy,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,1,SM,1.0
18,73288.93207856058,0.0,0.0,0.0,0.0,1.3296609855936077,0.00015871204337899547,8.298866666666667,9.628686364303658,1.9284320602808214,0.0006470567922374428,0.5,2.429079117073058,745.7403771413846,0.6717182020547946,213.95,960.3620953434394,1.3296609855936077,0.00015871204337899547,0.4149433333333337,1.7534013829908668,0.35337506401826474,0.0006470567922374428,0.5,0.8540221208105019,226.2865797739931,0.6717182020547946,213.95,440.90829797604755,0.08578711824182954,0.27815011556766017,0,0.3639372338094897,0.0754822341819893,0.0006470567922374428,0.5,0.5761292909742267,134.63752449398928,0.6717182020547946,213.95,349.259242696044,IA,2025,8.3MW,Centralized,EC-cost-Mid,base,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
19,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,1.6116076734827687,0.11666590398473528,0,1.728273577467504,0.34834950291359223,0.0006470567922374428,0.5,0.84899655970583,224.62914972167212,0.6717182020547946,213.95,439.2508679237265,IA,2025,8.3MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
20,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,0.28476667866554983,0.16117502395535044,0,0.4459417026208999,0.09188312794427128,0.0006470567922374428,0.5,0.5925301847365086,140.04653925678994,0.6717182020547946,213.95,354.6682574588446,IA,2025,8.3MW,Centralized,EC-cost-Mid,base,hybrid-grid-retail-flat,Wind,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
21,85539.41491034489,0.0,0.0,0.0,0.0,1.3289999999999997,0.0,8.298866666666667,9.627866666666673,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729206,0.0,213.95,956.8388154729197,1.3289999999999997,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666669,0.0,0.5,0.8487886666666671,222.8652324062533,0.0,213.95,436.8152324062534,2.502165821242208,0.0,0,2.502165821242208,0.5031279516685331,0.0006470567922374429,0.5,1.0037750084607704,275.6750821210515,0.6717182020547945,213.95,490.2968003231065,IA,2025,8.3MW,Centralized,EC-cost-Mid,base,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
22,77466.59731863289,0.0,0.0,0.0,0.0,1.3289999999999995,0.0,8.298866666666667,9.627866666666671,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729196,0.0,213.95,956.8388154729201,1.3289999999999995,0.0,0.4149433333333337,1.7439433333333352,0.34878866666666697,0.0,0.5,0.8487886666666664,222.86523240625317,0.0,213.95,436.815232406253,0.5547673872072378,0.0,0,0.5547673872072378,0.1136482648615388,0.000647056792237443,0.5,0.6142953216537766,147.2246814121047,0.6717182020547946,213.95,361.84639961415974,IA,2025,8.3MW,Centralized,EC-cost-Mid,base,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
23,73288.93207856058,0.0,0.0,0.0,0.0,1.3296609855936077,0.00015871204337899547,8.298866666666667,9.628686364303658,1.9284320602808214,0.0006470567922374428,0.5,2.429079117073058,745.7403771413846,0.6717182020547946,213.95,960.3620953434394,1.3296609855936077,0.00015871204337899547,0.4149433333333337,1.7534013829908668,0.35337506401826474,0.0006470567922374428,0.5,0.8540221208105019,226.2865797739931,0.6717182020547946,213.95,440.90829797604755,0.08578711824182954,0.27815011556766017,0,0.3639372338094897,0.0754822341819893,0.0006470567922374428,0.5,0.5761292909742267,134.63752449398928,0.6717182020547946,213.95,349.259242696044,IA,2025,8.3MW,Centralized,EC-cost-Mid,max,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
24,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,1.6116076734827687,0.11666590398473528,0,1.728273577467504,0.34834950291359223,0.0006470567922374428,0.5,0.84899655970583,224.62914972167212,0.6717182020547946,213.95,439.2508679237265,IA,2025,8.3MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
25,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,0.28476667866554983,0.16117502395535044,0,0.4459417026208999,0.09188312794427128,0.0006470567922374428,0.5,0.5925301847365086,140.04653925678994,0.6717182020547946,213.95,354.6682574588446,IA,2025,8.3MW,Centralized,EC-cost-Mid,max,hybrid-grid-retail-flat,Wind,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
26,85539.41491034489,0.0,0.0,0.0,0.0,1.3289999999999997,0.0,8.298866666666667,9.627866666666673,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729206,0.0,213.95,956.8388154729197,1.3289999999999997,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666669,0.0,0.5,0.8487886666666671,222.8652324062533,0.0,213.95,436.8152324062534,2.502165821242208,0.0,0,2.502165821242208,0.5031279516685331,0.0006470567922374429,0.5,1.0037750084607704,275.6750821210515,0.6717182020547945,213.95,490.2968003231065,IA,2025,8.3MW,Centralized,EC-cost-Mid,max,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
27,77466.59731863289,0.0,0.0,0.0,0.0,1.3289999999999995,0.0,8.298866666666667,9.627866666666671,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729196,0.0,213.95,956.8388154729201,1.3289999999999995,0.0,0.4149433333333337,1.7439433333333352,0.34878866666666697,0.0,0.5,0.8487886666666664,222.86523240625317,0.0,213.95,436.815232406253,0.5547673872072378,0.0,0,0.5547673872072378,0.1136482648615388,0.000647056792237443,0.5,0.6142953216537766,147.2246814121047,0.6717182020547946,213.95,361.84639961415974,IA,2025,8.3MW,Centralized,EC-cost-Mid,max,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
28,73288.93207856058,0.0,0.0,0.0,0.0,1.3296609855936077,0.00015871204337899547,8.298866666666667,9.628686364303658,1.9284320602808214,0.0006470567922374428,0.5,2.429079117073058,745.7403771413846,0.6717182020547946,213.95,960.3620953434394,1.3296609855936077,0.00015871204337899547,0.4149433333333337,1.7534013829908668,0.35337506401826474,0.0006470567922374428,0.5,0.8540221208105019,226.2865797739931,0.6717182020547946,213.95,440.90829797604755,0.08578711824182954,0.27815011556766017,0,0.3639372338094897,0.0754822341819893,0.0006470567922374428,0.5,0.5761292909742267,134.63752449398928,0.6717182020547946,213.95,349.259242696044,IA,2025,8.3MW,Centralized,EC-cost-Mid,no-policy,grid-only-retail-flat,No-ren,no-wind,deg-pen,stack-op-basic,NPC,12,SM,1.0
29,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,1.6116076734827687,0.11666590398473528,0,1.728273577467504,0.34834950291359223,0.0006470567922374428,0.5,0.84899655970583,224.62914972167212,0.6717182020547946,213.95,439.2508679237265,IA,2025,8.3MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
30,73288.93207856058,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666673,1.9255733333333327,0.0,0.5,2.425573333333332,742.8888154729202,0.0,213.95,956.8388154729203,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333323,0.3487886666666666,0.0,0.5,0.8487886666666663,222.8652324062534,0.0,213.95,436.815232406253,0.28476667866554983,0.16117502395535044,0,0.4459417026208999,0.09188312794427128,0.0006470567922374428,0.5,0.5925301847365086,140.04653925678994,0.6717182020547946,213.95,354.6682574588446,IA,2025,8.3MW,Centralized,EC-cost-Mid,no-policy,hybrid-grid-retail-flat,Wind,pysam,deg-pen,stack-op-basic,NPC,12,SM,1.0
31,85539.41491034489,0.0,0.0,0.0,0.0,1.3289999999999997,0.0,8.298866666666667,9.627866666666673,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729206,0.0,213.95,956.8388154729197,1.3289999999999997,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666669,0.0,0.5,0.8487886666666671,222.8652324062533,0.0,213.95,436.8152324062534,2.502165821242208,0.0,0,2.502165821242208,0.5031279516685331,0.0006470567922374429,0.5,1.0037750084607704,275.6750821210515,0.6717182020547945,213.95,490.2968003231065,IA,2025,8.3MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind+PV+bat,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
32,77466.59731863289,0.0,0.0,0.0,0.0,1.3289999999999995,0.0,8.298866666666667,9.627866666666671,1.9255733333333334,0.0,0.5,2.4255733333333316,742.8888154729196,0.0,213.95,956.8388154729201,1.3289999999999995,0.0,0.4149433333333337,1.7439433333333352,0.34878866666666697,0.0,0.5,0.8487886666666664,222.86523240625317,0.0,213.95,436.815232406253,0.5547673872072378,0.0,0,0.5547673872072378,0.1136482648615388,0.000647056792237443,0.5,0.6142953216537766,147.2246814121047,0.6717182020547946,213.95,361.84639961415974,IA,2025,8.3MW,Centralized,EC-cost-Mid,no-policy,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,29,SM,1.0
33,79098.09642204053,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666671,1.9255733333333342,0.0,0.5,2.425573333333333,742.8888154729195,0.0,213.95,956.8388154729205,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666667,0.0,0.5,0.8487886666666661,222.8652324062534,0.0,213.95,436.81523240625313,0.543716501643573,0.0,0,0.543716501643573,0.11143808774880597,0.000647056792237443,0.5,0.6120851445410435,146.4957650003254,0.6717182020547946,213.95,361.1174832023802,IA,2025,8.3MW,Distributed,EC-cost-Mid,base,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,1,SM,1.0
34,79098.09642204053,0.0,0.0,0.0,0.0,1.3290000000000004,0.0,8.298866666666667,9.627866666666671,1.9255733333333342,0.0,0.5,2.425573333333333,742.8888154729195,0.0,213.95,956.8388154729205,1.3290000000000004,0.0,0.4149433333333337,1.7439433333333338,0.3487886666666667,0.0,0.5,0.8487886666666661,222.8652324062534,0.0,213.95,436.81523240625313,0.543716501643573,0.0,0,0.543716501643573,0.11143808774880597,0.000647056792237443,0.5,0.6120851445410435,146.4957650003254,0.6717182020547946,213.95,361.1174832023802,IA,2025,8.3MW,Distributed,EC-cost-Mid,max,off-grid,Wind,pysam,deg-pen,stack-op-basic,NPC,1,SM,1.0
