,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,454261.8140361828,240964.55618655458,213297.25784962825,454261.8140361828,8366.316447324267
1,454262.5749150058,231113.79224391308,223148.78267109275,454262.5749150058,8366.316447324267
2,454263.3357938288,310326.01129152195,143937.32450230687,454263.3357938288,8366.316447324267
3,454264.0966726517,252874.2467024149,201389.8499702368,454264.0966726517,8366.316447324267
4,454264.8575514747,281804.16679757956,172460.69075389515,454264.8575514747,8366.316447324267
5,454265.6184302977,299484.5554926334,154781.0629376643,454265.6184302977,8366.316447324267
6,454266.37930912065,341592.87876499956,112673.5005441211,454266.37930912065,8366.316447324267
7,454267.1401879437,326939.539251817,127327.6009361267,454267.1401879437,8366.316447324267
8,454267.9010667665,346194.7662782621,108073.13478850445,454267.9010667665,8366.316447324267
9,454268.6619455895,411202.52586682595,43066.136078763564,454268.6619455895,8366.316447324267
10,454269.42282441247,427116.19822033134,27153.224604081155,454269.42282441247,8366.316447324267
11,454270.18370323547,438648.121263538,15622.062439697456,454270.18370323547,8366.316447324267
12,454270.94458205847,452940.82852495427,1330.116057104204,454270.94458205847,8366.316447324267
13,454271.70546088135,454271.70546088135,0.0,454271.70546088135,8366.316447324267
14,454272.46633970435,454272.46633970435,0.0,454272.46633970435,8366.316447324267
15,454273.22721852735,454273.22721852735,0.0,454273.22721852735,8366.316447324267
16,454273.9880973503,443300.0708616899,10973.91723566037,454273.9880973503,8366.316447324267
17,454274.7489761733,433908.5491096428,20366.19986653047,454274.7489761733,8366.316447324267
18,454275.5098549961,427399.70499548566,26875.804859510463,454275.5098549961,8366.316447324267
19,454276.27073381917,370111.24983387656,84165.02089994262,454276.27073381917,8366.316447324267
20,454277.03161264217,388481.85683797346,65795.17477466869,454277.03161264217,8366.316447324267
21,454277.7924914651,363123.51125895407,91154.28123251101,454277.7924914651,8366.316447324267
22,454278.5533702881,377700.5117356553,76578.04163463281,454278.5533702881,8366.316447324267
23,454279.314249111,321999.14663714607,132280.16761196492,454279.314249111,8366.316447324267
24,454280.075127934,281784.58490056207,172495.4902273719,454280.075127934,8366.316447324267
25,454280.836006757,268011.9066985253,186268.92930823166,454280.836006757,8366.316447324267
26,454281.59688557993,228302.55773894576,225979.03914663417,454281.59688557993,8366.316447324267
27,454282.3577644028,173808.27942173416,280474.07834266865,454282.3577644028,8366.316447324267
28,454283.1186432258,190376.5241236025,263906.5945196233,454283.1186432258,8366.316447324267
29,454283.87952204875,187465.233955452,266818.64556659677,454283.87952204875,8366.316447324267
30,454284.64040087175,173712.86977720482,280571.77062366693,454284.64040087175,8366.316447324267
31,454285.40127969475,117351.12655909965,336934.2747205951,454285.40127969475,8366.316447324267
32,454286.1621585177,104223.08720573282,350063.07495278487,454286.1621585177,8366.316447324267
33,454286.9230373407,260373.6325999386,193913.2904374021,454286.9230373407,8366.316447324267
34,454287.68391616363,352767.5050157677,101520.17890039591,454287.68391616363,8366.316447324267
35,454288.44479498663,360134.4505468891,94153.99424809754,454288.44479498663,8366.316447324267
36,454289.2056738096,371657.1630853965,82632.04258841313,454289.2056738096,8366.316447324267
37,454289.96655263245,376436.0659172395,77853.90063539294,454289.96655263245,8366.316447324267
38,454290.72743145545,361688.4093540266,92602.31807742883,454290.72743145545,8366.316447324267
39,454291.4883102784,353812.03484386165,100479.45346641673,454291.4883102784,8366.316447324267
40,454292.2491891014,336424.56483967404,117867.68434942735,454292.2491891014,8366.316447324267
41,454293.0100679245,314508.54573227314,139784.46433565134,454293.0100679245,8366.316447324267
42,454293.7709467473,268622.9929432636,185670.7780034837,454293.7709467473,8366.316447324267
43,454294.53182557033,207220.79148003526,247073.74034553507,454294.53182557033,8366.316447324267
44,454295.2927043933,250790.70134507038,203504.5913593229,454295.2927043933,8366.316447324267
45,454296.0535832163,290193.40649113903,164102.64709207724,454296.0535832163,8366.316447324267
46,454296.81446203927,231471.86791556503,222824.94654647424,454296.81446203927,8366.316447324267
47,454297.5753408621,167012.85706627992,287284.7182745822,454297.5753408621,8366.316447324267
48,454298.3362196851,154168.82440643717,300129.5118132479,454298.3362196851,8366.316447324267
49,454299.0970985081,135175.40290498,319123.6941935281,454299.0970985081,8366.316447324267
50,454299.8579773311,114419.4924008546,339880.3655764765,454299.8579773311,8366.316447324267
51,454300.6188561541,39388.24495767965,414912.37389847444,454300.6188561541,8366.316447324267
52,454301.379734977,50824.12361288897,403477.256122088,454301.379734977,8366.316447324267
53,454302.1406138,29360.147469332383,424941.9931444676,454302.1406138,8366.316447324267
54,454302.901492623,29360.908348155383,424941.9931444676,454302.901492623,8366.316447324267
55,454303.6623714459,60180.29876487539,394123.3636065705,454303.6623714459,8366.316447324267
56,454304.4232502689,39680.03974218061,414624.3835080883,454304.4232502689,8366.316447324267
57,454305.18412909185,213566.18451170065,240738.9996173912,454305.18412909185,8366.316447324267
58,454305.9450079148,287429.39331466483,166876.55169325,454305.9450079148,8366.316447324267
59,454306.7058867378,301841.7121661983,152464.99372053953,454306.7058867378,8366.316447324267
60,454307.4667655608,329115.60148070136,125191.8652848594,454307.4667655608,8366.316447324267
61,454308.2276443838,340359.6301839816,113948.59746040215,454308.2276443838,8366.316447324267
62,454308.9885232067,340294.4664864382,114014.52203676848,454308.9885232067,8366.316447324267
63,454309.7494020296,333232.329146385,121077.42025564458,454309.7494020296,8366.316447324267
64,454310.5102808527,349032.1542867853,105278.35599406736,454310.5102808527,8366.316447324267
65,454311.27115967555,155299.75835473923,299011.5128049363,454311.27115967555,8366.316447324267
66,454312.0320384986,246461.9903122195,207850.0417262791,454312.0320384986,8366.316447324267
67,454312.7929173215,155716.82343564468,298595.9694816768,454312.7929173215,8366.316447324267
68,454313.55379614444,132669.80872710346,321643.745069041,454313.55379614444,8366.316447324267
69,454314.31467496743,291343.34520427696,162970.9694706905,454314.31467496743,8366.316447324267
70,454315.0755537905,214863.26134422325,239451.81420956724,454315.0755537905,8366.316447324267
71,454315.8364326133,252050.69545979123,202265.1409728221,454315.8364326133,8366.316447324267
72,454316.5973114363,166761.21835994988,287555.37895148643,454316.5973114363,8366.316447324267
73,454317.35819025926,89920.10436885641,364397.25382140285,454317.35819025926,8366.316447324267
74,454318.11906908226,29376.125924614666,424941.9931444676,454318.11906908226,8366.316447324267
75,454318.87994790525,31554.27448084636,422764.6054670589,454318.87994790525,8366.316447324267
76,454319.6408267281,29377.64768226049,424941.9931444676,454319.6408267281,8366.316447324267
77,454320.4017055511,29378.408561083488,424941.9931444676,454320.4017055511,8366.316447324267
78,454321.16258437413,29379.169439906545,424941.9931444676,454321.16258437413,8366.316447324267
79,454321.92346319713,29379.930318729545,424941.9931444676,454321.92346319713,8366.316447324267
80,454322.68434202013,29380.691197552544,424941.9931444676,454322.68434202013,8366.316447324267
81,454323.44522084296,29381.452076375368,424941.9931444676,454323.44522084296,8366.316447324267
82,454324.20609966596,230895.25167684295,223428.954422823,454324.20609966596,8366.316447324267
