,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,133100.3596215997,0.0,133100.3596215997,133100.3596215997,-0.0
1,108426.7273066506,0.0,108426.7273066506,108426.7273066506,-0.0
2,105741.32205761713,0.0,105741.32205761713,105741.32205761713,-0.0
3,113618.33385104235,0.0,113618.33385104235,113618.33385104235,-0.0
4,65040.48591575581,0.0,65040.48591575581,65040.48591575581,-0.0
5,66627.45186037038,0.0,66627.45186037038,66627.45186037038,-0.0
6,65283.30206959561,0.0,65283.30206959561,65283.30206959561,-0.0
7,62845.29700860518,0.0,62845.29700860518,62845.29700860518,-0.0
8,36165.488979019,0.0,36165.488979019,36165.488979019,-0.0
9,22763.429329728307,0.0,22763.429329728307,22763.429329728307,-0.0
10,0.0,0.0,0.0,0.0,-0.0
11,0.0,0.0,0.0,0.0,-0.0
12,12114.48522479367,0.0,12114.48522479367,12114.48522479367,-0.0
13,4686.8061270615,0.0,4686.8061270615,4686.8061270615,-0.0
14,0.0,0.0,0.0,0.0,-0.0
15,0.0,0.0,0.0,0.0,-0.0
16,0.0,0.0,0.0,0.0,-0.0
17,0.0,0.0,0.0,0.0,-0.0
18,19810.09567971384,0.0,19810.09567971384,19810.09567971384,-0.0
19,86138.08952017964,0.0,86138.08952017964,86138.08952017964,-0.0
20,87846.18370856222,0.0,87846.18370856222,87846.18370856222,-0.0
21,81837.50598351257,0.0,81837.50598351257,81837.50598351257,-0.0
22,15230.379515538703,0.0,15230.379515538703,15230.379515538703,-0.0
23,0.0,0.0,0.0,0.0,-0.0
24,0.0,0.0,0.0,0.0,-0.0
25,0.0,0.0,0.0,0.0,-0.0
26,0.0,0.0,0.0,0.0,-0.0
27,0.0,0.0,0.0,0.0,-0.0
28,0.0,0.0,0.0,0.0,-0.0
29,0.0,0.0,0.0,0.0,-0.0
30,0.0,0.0,0.0,0.0,-0.0
31,0.0,0.0,0.0,0.0,-0.0
32,0.0,0.0,0.0,0.0,-0.0
33,0.0,0.0,0.0,0.0,-0.0
34,0.0,0.0,0.0,0.0,-0.0
35,0.0,0.0,0.0,0.0,-0.0
36,0.0,0.0,0.0,0.0,-0.0
37,0.0,0.0,0.0,0.0,-0.0
38,0.0,0.0,0.0,0.0,-0.0
39,0.0,0.0,0.0,0.0,-0.0
40,4782.187574530431,0.0,4782.187574530431,4782.187574530431,-0.0
41,65321.30158038905,0.0,65321.30158038905,65321.30158038905,-0.0
42,310999.60991537775,0.0,310999.60991537775,310999.60991537775,5453.675074444223
43,796407.8636419304,0.0,796407.8636419304,796407.8636419304,15512.886017032557
44,849883.9862889352,0.0,849883.9862889352,849883.9862889352,16446.246370680885
45,501637.55038205814,0.0,501637.55038205814,501637.55038205814,10186.97763122115
46,682127.1928575771,0.0,682127.1928575771,682127.1928575771,13486.3614890801
47,519014.4558688273,0.0,519014.4558688273,519014.4558688273,10510.386835434696
48,617889.4888131695,0.0,617889.4888131695,617889.4888131695,12326.763022811569
49,525709.7008271804,0.0,525709.7008271804,525709.7008271804,10634.624238339136
50,421045.9202017178,0.0,421045.9202017178,421045.9202017178,8669.015318120644
51,320206.8215153654,0.0,320206.8215153654,320206.8215153654,6724.606262583643
52,324791.4529679774,0.0,324791.4529679774,324791.4529679774,6814.190254943084
53,271823.9945081263,0.0,271823.9945081263,271823.9945081263,5771.438339537638
54,238973.2228002736,0.0,238973.2228002736,238973.2228002736,5115.766540718581
55,265443.4090511285,0.0,265443.4090511285,265443.4090511285,5644.63379172349
56,221502.37515493628,0.0,221502.37515493628,221502.37515493628,4763.989396985042
57,71644.74661327887,0.0,71644.74661327887,71644.74661327887,-0.0
58,0.0,0.0,0.0,0.0,-0.0
59,0.0,0.0,0.0,0.0,-0.0
60,0.0,0.0,0.0,0.0,-0.0
61,0.0,0.0,0.0,0.0,-0.0
62,4153.497915861247,0.0,4153.497915861247,4153.497915861247,-0.0
63,0.0,0.0,0.0,0.0,-0.0
64,0.0,0.0,0.0,0.0,-0.0
65,0.0,0.0,0.0,0.0,-0.0
66,0.0,0.0,0.0,0.0,-0.0
67,33472.153744152536,0.0,33472.153744152536,33472.153744152536,-0.0
68,43476.46737803165,0.0,43476.46737803165,43476.46737803165,-0.0
69,66338.41503235506,0.0,66338.41503235506,66338.41503235506,-0.0
70,75629.02805829898,0.0,75629.02805829898,75629.02805829898,-0.0
71,84659.14204747623,0.0,84659.14204747623,84659.14204747623,-0.0
72,104917.4098092558,0.0,104917.4098092558,104917.4098092558,-0.0
73,140129.5863207439,0.0,140129.5863207439,140129.5863207439,2576.79836999648
74,121499.65198906267,0.0,121499.65198906267,121499.65198906267,-0.0
75,91916.96165021574,0.0,91916.96165021574,91916.96165021574,-0.0
76,93561.38117120744,0.0,93561.38117120744,93561.38117120744,-0.0
77,85588.89750065393,0.0,85588.89750065393,85588.89750065393,-0.0
78,113301.21509663649,0.0,113301.21509663649,113301.21509663649,-0.0
79,162917.93998800663,0.0,162917.93998800663,162917.93998800663,2971.778354502457
80,155620.30428354003,0.0,155620.30428354003,155620.30428354003,3414.850577239402
81,102554.03556445069,0.0,102554.03556445069,102554.03556445069,-0.0
82,96920.83772044758,0.0,96920.83772044758,96920.83772044758,-0.0
83,99187.03737295739,0.0,99187.03737295739,99187.03737295739,-0.0
