,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,531821.1629050731,0.0,531821.1629050731,531821.1629050731,10444.564459111496
1,556384.2981265914,0.0,556384.2981265914,556384.2981265914,10889.209327526556
2,358883.7290924184,0.0,358883.7290924184,358883.7290924184,7247.035504144441
3,502132.0259257905,0.0,502132.0259257905,502132.0259257905,9904.092752802895
4,430001.9889463786,0.0,430001.9889463786,430001.9889463786,8576.90957170432
5,385920.783591243,0.0,385920.783591243,385920.783591243,7755.234421846801
6,280932.59469000855,0.0,280932.59469000855,280932.59469000855,5761.685223000221
7,317470.1516674093,0.0,317470.1516674093,317470.1516674093,6461.750771536133
8,269462.3494060044,0.0,269462.3494060044,269462.3494060044,5540.372201167293
9,107378.23262305048,0.0,107378.23262305048,107378.23262305048,2256.1356255856494
10,67702.04001284235,0.0,67702.04001284235,67702.04001284235,1424.3997254684111
11,38951.009016312324,0.0,38951.009016312324,38951.009016312324,817.2291591702227
12,3316.4227023798153,0.0,3316.4227023798153,3316.4227023798153,-0.0
13,0.0,0.0,0.0,0.0,-0.0
14,0.0,0.0,0.0,0.0,-0.0
15,0.0,0.0,0.0,0.0,-0.0
16,27361.63364091319,0.0,27361.63364091319,27361.63364091319,477.0245456372039
17,50779.72500054931,0.0,50779.72500054931,50779.72500054931,977.6899125787454
18,67010.34011637942,0.0,67010.34011637942,67010.34011637942,1346.3527417087312
19,209851.45211052362,0.0,209851.45211052362,209851.45211052362,3924.0909070749535
20,164049.30243817394,0.0,164049.30243817394,164049.30243817394,3453.450469039458
21,227278.00787306076,0.0,227278.00787306076,227278.00787306076,4664.995496508554
22,190934.58380901781,0.0,190934.58380901781,190934.58380901781,4002.6338999539357
23,329818.5512458325,0.0,329818.5512458325,329818.5512458325,6696.108331550752
24,430088.75563358056,0.0,430088.75563358056,430088.75563358056,8577.630629371415
25,464430.5304085242,0.0,464430.5304085242,464430.5304085242,9212.002579053871
26,563441.0709389412,0.0,563441.0709389412,563441.0709389412,11015.347244617808
27,699315.3686677205,0.0,699315.3686677205,699315.3686677205,13434.027960293995
28,658007.1090022607,0.0,658007.1090022607,658007.1090022607,12705.109227621928
29,665267.822946048,0.0,665267.822946048,665267.822946048,12833.599490000996
30,699558.9480883429,0.0,699558.9480883429,699558.9480883429,13438.242678745224
31,840089.4583033504,0.0,840089.4583033504,840089.4583033504,15879.002144405318
32,872823.9335489435,0.0,872823.9335489435,872823.9335489435,16439.396699834808
33,483490.47082392266,0.0,483490.47082392266,483490.47082392266,9561.917942447488
34,253123.64605832048,0.0,253123.64605832048,253123.64605832048,5223.202067880126
35,234757.29232525657,0.0,234757.29232525657,234757.29232525657,4865.433670246811
36,206029.22618711003,0.0,206029.22618711003,206029.22618711003,4301.32860758033
37,194115.72558424636,0.0,194115.72558424636,194115.72558424636,4065.6431736953964
38,230888.44640638918,0.0,230888.44640638918,230888.44640638918,4789.77110479247
39,250528.7706429324,0.0,250528.7706429324,250528.7706429324,5172.741814581475
40,293883.42631123884,0.0,293883.42631123884,293883.42631123884,6009.8692921013835
41,348529.264410224,0.0,348529.264410224,348529.264410224,7050.522628921243
42,462939.1398220193,0.0,462939.1398220193,462939.1398220193,9184.29121928336
43,616037.1925948674,0.0,616037.1925948674,616037.1925948674,11958.587040533017
44,507404.7811225784,0.0,507404.7811225784,507404.7811225784,9998.940725200206
45,409162.6000829126,0.0,409162.6000829126,409162.6000829126,8188.374641322824
46,555576.8667225424,0.0,555576.8667225424,555576.8667225424,10873.074684752502
47,716296.5642312915,0.0,716296.5642312915,716296.5642312915,13731.667733241919
48,748322.9161210315,0.0,748322.9161210315,748322.9161210315,14291.405300052793
49,795681.7441891966,0.0,795681.7441891966,795681.7441891966,15113.518256392872
50,847435.0448373479,0.0,847435.0448373479,847435.0448373479,16004.5337753071
51,1034514.8522535297,0.0,1034514.8522535297,1034514.8522535297,19165.74533727846
52,1006003.2919310728,0.0,1006003.2919310728,1006003.2919310728,18689.657139386338
53,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19581.618474562925
54,1059522.0362402059,0.0,1059522.0362402059,1059522.0362402059,19581.58567308675
55,982680.9199257159,0.0,982680.9199257159,982680.9199257159,18298.673270139367
56,1033796.7962135001,0.0,1033796.7962135001,1033796.7962135001,19153.619737515648
57,600242.5723793621,0.0,600242.5723793621,600242.5723793621,11675.959410463316
58,416078.86888850335,0.0,416078.86888850335,416078.86888850335,8316.941648003776
59,380146.0510098786,0.0,380146.0510098786,380146.0510098786,7645.715201374888
60,312145.0507769161,0.0,312145.0507769161,312145.0507769161,6359.119968529295
61,284111.83633460273,0.0,284111.83633460273,284111.83633460273,5821.910715375052
62,284276.20827834273,0.0,284276.20827834273,284276.20827834273,5825.06327550696
63,301886.36783740716,0.0,301886.36783740716,301886.36783740716,6162.991653997807
64,262494.0342785413,0.0,262494.0342785413,262494.0342785413,5404.638041528103
