,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,454261.8140361828,380674.8403678491,73586.97366833374,454261.8140361828,8366.316447324267
1,454262.5749771121,387138.41250297334,67124.16247413875,454262.5749771121,8366.316447324267
2,454263.33591804164,352692.56649291783,101570.76942512384,454263.33591804164,8366.316447324267
3,454264.09685897105,334292.62033374293,119971.47652522814,454264.09685897105,8366.316447324267
4,454264.85779990046,268005.1213922666,186259.73640763387,454264.85779990046,8366.316447324267
5,454265.6187408299,256926.92058719316,197338.6981536367,454265.6187408299,8366.316447324267
6,454266.37968175916,235455.6371740058,218810.74250775337,454266.37968175916,8366.316447324267
7,454267.1406226887,177503.97709071636,276763.1635319723,454267.1406226887,8366.316447324267
8,454267.9015636181,166718.8659492139,287549.0356144042,454267.9015636181,8366.316447324267
9,454268.6625045474,213090.40537917122,241178.25712537617,454268.6625045474,8366.316447324267
10,454269.42344547686,338414.0571994209,115855.36624605599,454269.42344547686,8366.316447324267
11,454270.1843864062,373662.5523994778,80607.63198692843,454270.1843864062,8366.316447324267
12,454270.9453273357,364386.9801019513,89883.96522538441,454270.9453273357,8366.316447324267
13,454271.7062682651,347223.90208601754,107047.80418224754,454271.7062682651,8366.316447324267
14,454272.46720919444,337775.2807034805,116497.18650571398,454272.46720919444,8366.316447324267
15,454273.22815012385,339669.9352260965,114603.29292402735,454273.22815012385,8366.316447324267
16,454273.98909105326,251660.50122435245,202613.4878667008,454273.98909105326,8366.316447324267
17,454274.7500319827,26120.21932086785,428154.5307111149,454274.7500319827,8366.316447324267
18,480000.0,0.0,480000.0,480000.0,8366.316447324267
19,480000.0,0.0,480000.0,480000.0,8366.316447324267
20,480000.0,0.0,480000.0,480000.0,8366.316447324267
21,480000.0,0.0,480000.0,480000.0,8366.316447324267
22,480000.0,0.0,480000.0,480000.0,8366.316447324267
23,480000.0,0.0,480000.0,480000.0,8366.316447324267
24,480000.0,0.0,480000.0,480000.0,8366.316447324267
25,477825.9961584351,0.0,477825.9961584351,477825.9961584351,8366.316447324267
26,461154.6469020633,0.0,461154.6469020633,461154.6469020633,8366.316447324267
27,454282.35944127664,54871.32330447313,399411.0361368035,454282.35944127664,8366.316447324267
28,454283.1203822061,90696.23359802022,363586.8867841859,454283.1203822061,8366.316447324267
29,454283.88132313546,95271.51753290382,359012.36379023164,454283.88132313546,8366.316447324267
30,454284.6422640649,112975.89011819678,341308.75214586814,454284.6422640649,8366.316447324267
31,454285.40320499433,126016.83093518531,328268.572269809,454285.40320499433,8366.316447324267
32,454286.1641459237,146517.8845613363,307768.2795845874,454286.1641459237,8366.316447324267
33,454286.92508685315,185672.67276471393,268614.2523221392,454286.92508685315,8366.316447324267
34,454287.6860277825,269045.76494669914,185241.92108108336,454287.6860277825,8366.316447324267
35,454288.44696871185,360000.67763197486,94287.76933673701,454288.44696871185,8366.316447324267
36,454289.20790964126,403308.4008035776,50980.80710606366,454289.20790964126,8366.316447324267
37,454289.9688505707,421826.463794241,32463.505056329668,454289.9688505707,8366.316447324267
38,454290.7297915002,434677.68147143384,19613.04832006634,454290.7297915002,8366.316447324267
