,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,531821.1629050731,0.0,531821.1629050731,531821.1629050731,10912.901343109488
1,556384.2981265914,0.0,556384.2981265914,556384.2981265914,11376.765104236543
2,358883.7290924184,0.0,358883.7290924184,358883.7290924184,7575.3303952617825
3,502132.0259257905,0.0,502132.0259257905,502132.0259257905,10348.980693365627
4,430001.9889463786,0.0,430001.9889463786,430001.9889463786,8963.817366971516
5,385920.783591243,0.0,385920.783591243,385920.783591243,8105.981973724111
6,280932.59469000855,0.0,280932.59469000855,280932.59469000855,6024.079434800905
7,317470.1516674093,0.0,317470.1516674093,317470.1516674093,6755.244131498869
8,269462.3494060044,0.0,269462.3494060044,269462.3494060044,5792.928152615704
9,107378.23262305048,0.0,107378.23262305048,107378.23262305048,-0.0
10,67702.04001284235,0.0,67702.04001284235,67702.04001284235,-0.0
11,38951.009016312324,0.0,38951.009016312324,38951.009016312324,-0.0
12,3316.4227023798153,0.0,3316.4227023798153,3316.4227023798153,-0.0
13,0.0,0.0,0.0,0.0,-0.0
14,0.0,0.0,0.0,0.0,-0.0
15,0.0,0.0,0.0,0.0,-0.0
16,27361.63364091319,0.0,27361.63364091319,27361.63364091319,-0.0
17,50779.72500054931,0.0,50779.72500054931,50779.72500054931,-0.0
18,67010.34011637942,0.0,67010.34011637942,67010.34011637942,-0.0
19,209851.45211052362,0.0,209851.45211052362,209851.45211052362,3814.814102152115
20,164049.30243817394,0.0,164049.30243817394,164049.30243817394,3626.589508335957
21,227278.00787306076,0.0,227278.00787306076,227278.00787306076,4935.35059545918
22,190934.58380901781,0.0,190934.58380901781,190934.58380901781,4187.009105389422
23,329818.5512458325,0.0,329818.5512458325,329818.5512458325,7000.0607091041265
24,430088.75563358056,0.0,430088.75563358056,430088.75563358056,8964.64730089494
25,464430.5304085242,0.0,464430.5304085242,464430.5304085242,9626.806969262434
26,563441.0709389412,0.0,563441.0709389412,563441.0709389412,11508.440049377024
27,699315.3686677205,0.0,699315.3686677205,699315.3686677205,14030.458925898869
28,658007.1090022607,0.0,658007.1090022607,658007.1090022607,13270.590896830305
29,665267.822946048,0.0,665267.822946048,665267.822946048,13404.548401807484
