,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,731375.4132286118,0.0,731375.4132286118,731375.4132286118,14617.745231692339
1,758389.551886681,0.0,758389.551886681,758389.551886681,15108.758068686377
2,852337.3121283744,0.0,852337.3121283744,852337.3121283744,16798.72882520992
3,835611.5519679176,0.0,835611.5519679176,835611.5519679176,16499.778489619508
4,854548.7164414534,0.0,854548.7164414534,854548.7164414534,16838.13310889028
5,815071.5230963046,0.0,815071.5230963046,815071.5230963046,16131.495650172074
6,791614.5404770419,0.0,791614.5404770419,791614.5404770419,15709.387616640422
7,832536.7286996513,0.0,832536.7286996513,832536.7286996513,16444.62519911408
8,838620.1685510094,0.0,838620.1685510094,838620.1685510094,16553.47086029992
9,752439.7871186007,0.0,752439.7871186007,752439.7871186007,15000.607016484219
10,548957.6510431177,0.0,548957.6510431177,548957.6510431177,11236.587702182349
11,480036.6276433895,0.0,480036.6276433895,480036.6276433895,9926.877163577305
12,404762.41793046874,0.0,404762.41793046874,404762.41793046874,8473.635730012744
13,284216.685860228,0.0,284216.685860228,284216.685860228,6090.035833309355
14,178308.03487989036,0.0,178308.03487989036,178308.03487989036,3924.9004992992045
15,127520.11295936779,0.0,127520.11295936779,127520.11295936779,2854.0602212638973
16,108547.46071936615,0.0,108547.46071936615,108547.46071936615,-0.0
17,139121.0817483031,0.0,139121.0817483031,139121.0817483031,2584.003042201616
18,172442.2782875012,0.0,172442.2782875012,172442.2782875012,3802.180703873367
19,216750.49675199593,0.0,216750.49675199593,216750.49675199593,4719.531942041121
20,256176.41643689087,0.0,256176.41643689087,256176.41643689087,5523.651945071697
21,284034.9352873799,0.0,284034.9352873799,284034.9352873799,6085.821400779167
22,250224.73643046574,0.0,250224.73643046574,250224.73643046574,5402.906254236754
23,217257.59543204884,0.0,217257.59543204884,217257.59543204884,4729.910862665149
24,255493.82777557772,0.0,255493.82777557772,255493.82777557772,5509.780421901427
25,202257.80983805243,0.0,202257.80983805243,202257.80983805243,4421.14114805047
26,131832.9637779637,0.0,131832.9637779637,131832.9637779637,2945.7771770233812
27,120761.93992976753,0.0,120761.93992976753,120761.93992976753,2709.113350659321
28,90292.39538822282,0.0,90292.39538822282,90292.39538822282,-0.0
29,81268.34529869865,0.0,81268.34529869865,81268.34529869865,-0.0
30,105633.41762800954,0.0,105633.41762800954,105633.41762800954,-0.0
31,111211.30697385162,0.0,111211.30697385162,111211.30697385162,2086.1841534664754
32,90849.62652049464,0.0,90849.62652049464,90849.62652049464,-0.0
33,91386.4123003844,0.0,91386.4123003844,91386.4123003844,-0.0
34,60933.09331339985,0.0,60933.09331339985,60933.09331339985,-0.0
35,76365.58953099123,0.0,76365.58953099123,76365.58953099123,-0.0
36,81149.06979315684,0.0,81149.06979315684,81149.06979315684,-0.0
37,137494.35612095185,0.0,137494.35612095185,137494.35612095185,2554.7354939235756
38,170216.75518608053,0.0,170216.75518608053,170216.75518608053,3754.9671905348646
39,261775.5451044922,0.0,261775.5451044922,261775.5451044922,5636.005289776109
40,350630.4668216405,0.0,350630.4668216405,350630.4668216405,7410.484877964811
41,574826.3278836381,0.0,574826.3278836381,574826.3278836381,11720.240960020774
42,682150.4345683742,0.0,682150.4345683742,682150.4345683742,13713.002408304887
43,898421.601907207,0.0,898421.601907207,898421.601907207,17613.366821732114
44,848232.6618023358,0.0,848232.6618023358,848232.6618023358,16720.858573137284
45,904340.0899067712,0.0,904340.0899067712,904340.0899067712,17718.079435255564
46,1042524.3565144271,0.0,1042524.3565144271,1042524.3565144271,20137.376562437403
47,1042524.3565144271,0.0,1042524.3565144271,1042524.3565144271,20137.34283733584
48,1042524.3565144271,0.0,1042524.3565144271,1042524.3565144271,20137.309112347222
49,1042524.3565144271,0.0,1042524.3565144271,1042524.3565144271,20137.27538747154
50,1042524.3565144271,0.0,1042524.3565144271,1042524.3565144271,20137.2416627088
51,985879.7774427538,0.0,985879.7774427538,985879.7774427538,19151.560331930217
52,767099.8819265214,0.0,767099.8819265214,767099.8819265214,15262.127317732702
53,664900.443416719,0.0,664900.443416719,664900.443416719,13395.194009047154
54,738647.2446429615,0.0,738647.2446429615,738647.2446429615,14745.756731237638
55,759739.1356872227,0.0,759739.1356872227,759739.1356872227,15128.725351910654
56,823326.3122500363,0.0,823326.3122500363,823326.3122500363,16274.90741638053
57,534739.3919022152,0.0,534739.3919022152,534739.3919022152,10964.723288378973
58,341725.7755557329,0.0,341725.7755557329,341725.7755557329,7234.35000086567
59,419170.13769206643,0.0,419170.13769206643,419170.13769206643,8751.110211665564
60,461363.28035587346,0.0,461363.28035587346,461363.28035587346,9565.795668261284
61,490899.3735665742,0.0,490899.3735665742,490899.3735665742,10131.525198294918
62,444618.5085193118,0.0,444618.5085193118,444618.5085193118,9243.378562466392
