,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,544556.6935452165,0.0,544556.6935452165,544556.6935452165,11819.587973991922
1,564670.4815678004,0.0,564670.4815678004,564670.4815678004,12220.324260972584
2,634620.716095583,0.0,634620.716095583,634620.716095583,13601.144073778365
3,622167.2968456778,0.0,622167.2968456778,622167.2968456778,13356.712540043929
4,636267.250828691,0.0,636267.250828691,636267.250828691,13633.367975609413
5,606873.9057836615,0.0,606873.9057836615,606873.9057836615,13055.690242921104
6,589408.6524204061,0.0,589408.6524204061,589408.6524204061,12710.808768257932
7,630007.5444739856,0.0,630007.5444739856,630007.5444739856,13430.430276676172
8,916359.6069478375,0.0,916359.6069478375,916359.6069478375,16767.437029650537
9,929489.9432957689,0.0,929489.9432957689,929489.9432957689,16424.181827157994
10,681853.8430362996,0.0,681853.8430362996,681853.8430362996,12361.256204991849
11,459777.76763121533,0.0,459777.76763121533,459777.76763121533,9267.466754451203
12,539413.871266241,0.0,539413.871266241,539413.871266241,9778.468688265386
13,577884.1399189604,0.0,577884.1399189604,577884.1399189604,9508.256589334407
14,510152.5558480959,0.0,510152.5558480959,510152.5558480959,8015.6910078981555
15,334148.37275823904,0.0,334148.37275823904,334148.37275823904,5463.553399088742
16,80820.66368778893,0.0,80820.66368778893,80820.66368778893,1936.3017885821994
17,103584.71847563874,0.0,103584.71847563874,103584.71847563874,2392.3052927733725
18,128394.52242058513,0.0,128394.52242058513,128394.52242058513,3032.8661874323016
19,161384.88073382305,0.0,161384.88073382305,161384.88073382305,3790.516117551039
20,190740.04919485893,0.0,190740.04919485893,190740.04919485893,4439.572214521634
21,211482.53333897304,0.0,211482.53333897304,211482.53333897304,4893.58534080717
22,186308.63527703154,0.0,186308.63527703154,186308.63527703154,4342.086028058845
23,161762.4487727755,0.0,161762.4487727755,161762.4487727755,3798.8914847550523
24,190231.81741985952,0.0,190231.81741985952,190231.81741985952,4428.372394231931
25,150594.1301511586,0.0,150594.1301511586,150594.1301511586,3549.748818594979
26,98158.23933467951,0.0,98158.23933467951,98158.23933467951,2352.625022418673
27,89915.14005640299,0.0,89915.14005640299,89915.14005640299,2156.0262202751164
28,67228.57700101372,0.0,67228.57700101372,67228.57700101372,1609.504711452323
29,60509.58318435716,0.0,60509.58318435716,60509.58318435716,1447.872036687489
30,78650.96855998537,0.0,78650.96855998537,78650.96855998537,1807.9943268256
31,94913.01941084937,0.0,94913.01941084937,94913.01941084937,2101.0879106716366
32,364172.10465459316,0.0,364172.10465459316,364172.10465459316,5483.380509913642
33,432422.2885631389,0.0,432422.2885631389,432422.2885631389,6488.286900737271
34,386712.5234862202,0.0,386712.5234862202,386712.5234862202,5708.811156663398
35,357562.57994674065,0.0,357562.57994674065,357562.57994674065,5433.385623846642
36,367054.95739140105,0.0,367054.95739140105,367054.95739140105,5586.690018214782
37,451285.3484351443,0.0,451285.3484351443,451285.3484351443,7020.3573016184555
38,484893.17172576545,0.0,484893.17172576545,484893.17172576545,7649.008528354637
39,419839.7186328827,0.0,419839.7186328827,419839.7186328827,7410.666149134415
40,261067.2497530693,0.0,261067.2497530693,261067.2497530693,5965.07974704489
41,427995.6897829262,0.0,427995.6897829262,427995.6897829262,9460.931336540925
