,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,454261.8140361828,34985.71413364151,419276.0999025413,454261.8140361828,8366.316447324267
1,454262.5749150058,34986.47501246451,419276.0999025413,454262.5749150058,8366.316447324267
2,454263.3357938288,34987.235891287506,419276.0999025413,454263.3357938288,8366.316447324267
3,454264.0966726517,88010.9123846895,366253.1842879622,454264.0966726517,8366.316447324267
4,454264.8575514747,185750.77994041715,268514.07761105755,454264.8575514747,8366.316447324267
5,454265.61843029765,120755.26740293711,333510.35102736054,454265.61843029765,8366.316447324267
6,454266.37930912065,34990.27940657933,419276.0999025413,454266.37930912065,8366.316447324267
7,454267.1401879437,34991.040285402385,419276.0999025413,454267.1401879437,8366.316447324267
8,454267.9010667665,15101.019673104049,439166.8813936625,454267.9010667665,8366.316447324267
9,480000.0,0.0,480000.0,480000.0,8366.316447324267
10,480000.0,0.0,480000.0,480000.0,8366.316447324267
11,480000.0,0.0,480000.0,480000.0,8366.316447324267
12,480000.0,0.0,480000.0,480000.0,8366.316447324267
13,454271.70546088135,59604.201390860544,394667.5040700208,454271.70546088135,8366.316447324267
14,480000.0,0.0,480000.0,480000.0,8366.316447324267
15,454273.22721852735,34099.37397794082,420173.8532405865,454273.22721852735,8366.316447324267
16,454273.9880973503,184271.4797138967,270002.5083834536,454273.9880973503,8366.316447324267
17,454274.7489761732,275572.5944034908,178702.15457268248,454274.7489761732,8366.316447324267
18,454275.5098549961,291787.7340492193,162487.77580577682,454275.5098549961,8366.316447324267
19,454276.27073381917,260960.39301960825,193315.87771421092,454276.27073381917,8366.316447324267
20,454277.0316126421,273618.85748474277,180658.17412789937,454277.0316126421,8366.316447324267
21,454277.7924914651,188597.28241975082,265680.5100717143,454277.7924914651,8366.316447324267
22,454278.5533702881,149753.5230618058,304525.0303084823,454278.5533702881,8366.316447324267
23,454279.314249111,132234.07723331713,322045.23701579386,454279.314249111,8366.316447324267
24,454280.075127934,130929.06678367563,323351.00834425836,454280.075127934,8366.316447324267
25,454280.836006757,144386.94631588756,309893.88969086943,454280.836006757,8366.316447324267
26,454281.59688557993,157252.1332021706,297029.4636834093,454281.59688557993,8366.316447324267
27,454282.3577644028,198572.47056022275,255709.88720418006,454282.3577644028,8366.316447324267
28,454283.1186432258,222239.53661849187,232043.58202473394,454283.1186432258,8366.316447324267
29,454283.87952204875,240904.32089262345,213379.5586294253,454283.87952204875,8366.316447324267
30,454284.64040087175,277530.27488561696,176754.36551525482,454284.64040087175,8366.316447324267
31,454285.40127969475,336925.28414578515,117360.11713390959,454285.40127969475,8366.316447324267
32,454286.16215851763,350743.9681899514,103542.19396856628,454286.16215851763,8366.316447324267
33,454286.9230373407,331945.6931949082,122341.22984243248,454286.9230373407,8366.316447324267
34,454287.68391616363,291793.077666171,162494.6062499926,454287.68391616363,8366.316447324267
35,454288.44479498663,259195.35028392074,195093.0945110659,454288.44479498663,8366.316447324267
36,454289.2056738096,265733.6009702714,188555.6047035382,454289.2056738096,8366.316447324267
37,454289.96655263245,228872.0453658624,225417.92118677005,454289.96655263245,8366.316447324267
38,454290.72743145545,228242.47980661006,226048.2476248454,454290.72743145545,8366.316447324267
39,454291.4883102784,315569.87777863187,138721.61053164655,454291.4883102784,8366.316447324267
40,454292.2491891014,303696.6114323847,150595.6377567167,454292.2491891014,8366.316447324267
41,454293.01006792445,396696.63363709237,57596.37643083208,454293.01006792445,8366.316447324267
42,454293.7709467473,395745.20617158955,58548.56477515771,454293.7709467473,8366.316447324267
43,454294.53182557033,245840.7166655751,208453.81515999523,454294.53182557033,8366.316447324267
44,454295.2927043933,145882.12172878755,308413.1709756057,454295.2927043933,8366.316447324267
45,454296.0535832163,180658.36566809192,273637.68791512435,454296.0535832163,8366.316447324267
46,454296.81446203927,294422.44853061804,159874.36593142123,454296.81446203927,8366.316447324267
47,454297.57534086215,341230.67054990807,113066.90479095405,454297.57534086215,8366.316447324267
48,454298.3362196851,300568.4886723035,153729.8475473816,454298.3362196851,8366.316447324267
49,454299.0970985081,277212.90614353016,177086.19095497794,454299.0970985081,8366.316447324267
50,454299.8579773311,238910.1084727754,215389.7495045557,454299.8579773311,8366.316447324267
51,454300.6188561541,249219.08228141774,205081.53657473635,454300.6188561541,8366.316447324267
52,454301.379734977,209773.46004722084,244527.91968775613,454301.379734977,8366.316447324267
53,454302.1406138,119495.03982402518,334807.1007897748,454302.1406138,8366.316447324267
54,454302.901492623,60142.190723086766,394160.7107695362,454302.901492623,8366.316447324267
55,454303.6623714459,105690.36341210228,348613.29895934364,454303.6623714459,8366.316447324267
56,454304.4232502689,130104.64649044385,324199.77675982506,454304.4232502689,8366.316447324267
57,454305.18412909185,346409.03833132493,107896.1457977669,454305.18412909185,8366.316447324267
58,454305.9450079148,383718.72111911396,70587.2238888008,454305.9450079148,8366.316447324267
59,454306.7058867378,176737.55145733146,277569.15442940634,454306.7058867378,8366.316447324267
60,454307.4667655608,276830.9250913693,177476.54167419145,454307.4667655608,8366.316447324267
61,454308.22764438373,236756.42754398572,217551.80010039802,454308.22764438373,8366.316447324267
62,454308.9885232067,216552.53243897745,237756.45608422923,454308.9885232067,8366.316447324267
63,458462.3773076199,0.0,458462.3773076199,458462.3773076199,8366.316447324267
64,454310.5102808526,83779.33861593908,370531.17166491353,454310.5102808526,8366.316447324267
65,454311.27115967555,272671.97199559025,181639.2991640853,454311.27115967555,8366.316447324267
66,454312.0320384986,278073.5412209679,176238.49081753072,454312.0320384986,8366.316447324267
67,454312.7929173215,257686.59971412836,196626.19320319314,454312.7929173215,8366.316447324267
68,454313.55379614444,203865.88012216584,250447.6736739786,454313.55379614444,8366.316447324267
69,454314.31467496743,209831.78115622053,244482.5335187469,454314.31467496743,8366.316447324267
70,454315.0755537905,265982.13787443115,188332.93767935934,454315.0755537905,8366.316447324267
71,454315.8364326133,369340.3336290222,84975.50280359114,454315.8364326133,8366.316447324267
72,454316.5973114363,406316.5973114363,48000.0,454316.5973114363,8366.316447324267
73,454317.35819025926,383660.3430933272,70657.01509693205,454317.35819025926,8366.316447324267
74,454318.11906908226,406318.11906908226,48000.0,454318.11906908226,8366.316447324267
75,454318.87994790525,406318.87994790525,48000.0,454318.87994790525,8366.316447324267
76,454319.6408267281,406319.6408267281,48000.0,454319.6408267281,8366.316447324267
77,454320.4017055511,406320.4017055511,48000.0,454320.4017055511,8366.316447324267
78,454321.16258437413,406321.16258437413,48000.0,454321.16258437413,8366.316447324267
79,454321.9234631971,381018.8299282987,73303.09353489839,454321.9234631971,8366.316447324267
80,454322.68434202013,276138.92950258614,178183.754839434,454322.68434202013,8366.316447324267
81,454323.44522084296,150812.41949256673,303511.02572827623,454323.44522084296,8366.316447324267
82,454324.20609966596,316093.99251292436,138230.2135867416,454324.20609966596,8366.316447324267
83,454324.96697848896,385917.56677157443,68407.4002069145,454324.96697848896,8366.316447324267
84,454325.7278573119,372937.68724751397,81388.04060979793,454325.7278573119,8366.316447324267
85,454326.4887361349,406326.4887361349,48000.0,454326.4887361349,8366.316447324267
